"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","closed"
"20540","reteoNyLHrNYYpsJrAk08Q","Waffle House","6502 N US Hwy 301","Tampa","FL",33610,28.0054806,-82.3564838,3,15,1,"American (Traditional), Breakfast & Brunch, Restaurants, Diners, Waffles","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"20541","FO462jkX36ktfV476pJcwg","Century Cross Creek","10821 Cross Creek Blvd","Tampa","FL",33647,28.142716,-82.295861,5,6,1,"Apartments, Home Services, Real Estate","NA"
"20542","RlWWKfROuOYaF89EL9yHoQ","Tampa Bay Cleaning Solutions","","Tampa","FL",33610,28.0007147,-82.3831561,2,5,1,"Office Cleaning, Local Services, Carpet Cleaning, Home Cleaning, Professional Services, Home Services","NA"
"20543","L8zvajeSlz1Z4ipwccm5zw","Red Letter 1","217 S Cedar Ave","Tampa","FL",33606,27.9418538,-82.4651003,4,13,0,"Tattoo, Piercing, Beauty & Spas","NA"
"20544","pNN5ggRc5KUBsnIzDdf_2A","Mermaid Tavern","6719 N Nebraska Ave","Tampa","FL",33604,28.0095318,-82.4510511,4,517,1,"Restaurants, Pubs, Gastropubs, Lounges, Bars, American (New), Wine Bars, Nightlife","Monday"
"20545","-K0LoSCfh8i5U_y53Krepg","International Plaza and Bay Street","2223 N Westshore Blvd","Tampa","FL",33607,27.960874357,-82.5230889022,4.5,261,1,"Shopping, Nightlife, Shopping Centers, Bars, Restaurants, American (Traditional), Department Stores, Fashion","Monday"
"20546","nn9N5vSguILHphKTeP7v3Q","Apollo Beach Nature Preserve","6760 Surfside Blvd","Apollo Beach","FL",33572,27.789678,-82.418275,4,32,1,"Local Flavor, Parks, Active Life, Beaches",NA
"20547","PU6RkcS61wT81QdCIbHI4w","Tampa Bay Farmers Market","5107 N 22nd St","Tampa","FL",33610,27.992879,-82.43403,3,5,0,"Shopping, Nurseries & Gardening, Food, Home & Garden, Farmers Market, Florists, Flowers & Gifts","NA"
"20548","7sb5J_Gu5FCQJ-xxt2OTvg","Royal Orchid","1200 N Westshore Blvd","Tampa","FL",33607,27.9536742844,-82.5246244669,2.5,83,1,"Restaurants, Indian","NA"
"20554","8HwpObQ5_CSMUaOj5gJFVw","Kipos","1910 N Ola Ave","Tampa","FL",33602,27.961123,-82.4640636,2.5,21,1,"Restaurants, Mediterranean, Greek","Monday"
"20555","n4gs7H_kcb6nQPZRIC9QsQ","Susan D King, DDS","3702 W Swann Ave","Tampa","FL",33609,27.9373297,-82.5038281,5,24,1,"Periodontists, General Dentistry, Cosmetic Dentists, Dentists, Health & Medical","NA"
"20556","EbmrgI8VbCLcDSUhmW2xxQ","Cappy's Pizzeria","309 S Howard Ave","Tampa","FL",33606,27.941332,-82.483224,4,6,0,"Pizza, Restaurants",NA
"20560","rt5c08hpGnZ3DCI1C_LxCQ","Grace's Hydro-Organic Garden Center","8739 Temple Terrace Hwy","Tampa","FL",33637,28.031712,-82.356012,4,11,1,"Home & Garden, Shopping, Organic Stores, Nurseries & Gardening, Food, Gardeners, Home Services","Monday"
"20561","vy3UB6b-KTn76qP_OhnSiA","Plush Style Lounge","3939 W Kennedy Blvd","Tampa","FL",33609,27.9450439386,-82.5084737321,3,38,0,"Eyebrow Services, Skin Care, Eyelash Service, Hair Removal, Beauty & Spas","NA"
"20562","B4GSKwbA6Trut7sllL5Bsg","Le Peep","12852 W Hillsborough Ave","Tampa","FL",33635,28.0292076353,-82.638731801,4.5,68,1,"Restaurants, American (Traditional), Breakfast & Brunch","NA"
"20563","BiDoXebDqqwFfxubBYZWpw","Petsville Citrus Park","7302 Altaloma St","Tampa","FL",33625,28.079265,-82.5662165,4,37,1,"Pets, Pet Groomers, Pet Sitting, Pet Services, Pet Boarding","NA"
"20567","9PmtLYa_Cy-DtgI-tYlOIQ","Prive Nail Lounge","10781 Big Bend Rd","Riverview","FL",33579,27.7916582,-82.3291673,2.5,26,1,"Nail Salons, Beauty & Spas","NA"
"20569","WwstdmQf5eEcCe0HRNvNEg","Sunny Bubbles Laundry","3924 W Hillsborough Ave","Tampa","FL",33614,27.994281,-82.5107846,5,14,1,"Laundry Services, Local Services, Laundromat","NA"
"20571","DvBdqAA3XleMaOMwBl7g4g","Kona Grill - Tampa","4134 W Boy Scout Blvd, Ste B-1","Tampa","FL",33607,27.964528,-82.5136519,3.5,792,1,"Sushi Bars, American (New), Asian Fusion, Restaurants","Monday"
"20572","8WCJwE-c9a1YcTdKZLf__w","Bay Area Oriental Family Practice, PA","5905 Webb Rd","Tampa","FL",33615,28.0011015,-82.574817,5,11,1,"Acupuncture, Traditional Chinese Medicine, Health & Medical, Beauty & Spas, Nutritionists, Massage","Monday"
"20573","69ccjOpx2iFvr1y2qas9uA","Caffeine Roasters","2420 W Kennedy Blvd","Tampa","FL",33609,27.9445185,-82.4847622,4,209,1,"Coffee Roasteries, Food, Bakeries, Restaurants, Breakfast & Brunch, Drive-Thru Bars, Cafes, Bars, Coffee & Tea, Nightlife","NA"
"20575","1IoOa1-puNDhygYCT_223w","Oxygen Barbershop","5025 E Fowler Ave, Ste 19","Tampa","FL",33617,28.0536386,-82.4004802,3.5,12,1,"Barbers, Beauty & Spas","NA"
"20577","wtBpwPKKVF1vhm5Y0VTH7A","LaLa's Gyros","2618 W Kennedy Blvd","Tampa","FL",33609,27.9447074198,-82.4894700944,3,17,1,"Delis, Chicken Wings, Greek, Restaurants","NA"
"20579","0Cv_TsIx8EJGfKE1RC9OmA","Dental Laser Center","127 Kingsway Rd","Brandon","FL",33510,27.9396751,-82.2773182,4.5,7,1,"Health & Medical, Cosmetic Dentists, Dentists, Orthodontists, General Dentistry","NA"
"20580","SrU90CmtWmcxUtmUGjEeFw","Blue Note","1510 N Nebraska Ave","Tampa","FL",33602,27.9578964,-82.451559,5,5,1,"Bars, Nightlife, Recording & Rehearsal Studios, Music Venues, Arts & Entertainment, Local Services","NA"
"20581","MX9JdEJ2OIh6XRqknEpReQ","St. Joseph's Children's Hospital","3001 W Dr Martin Luther King Jr Blvd","Tampa","FL",33607,27.982081,-82.492108,3.5,13,1,"Hospitals, Medical Centers, Health & Medical","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"20583","CqQSzXFLH7lE2CKzUWH42g","Elite Spa & Nail","13170 US Hwy 301 S","Riverview","FL",33569,27.7928906382,-82.3331682733,3,62,1,"Day Spas, Waxing, Hair Removal, Nail Salons, Beauty & Spas","Monday"
"20586","RfWNzc6JwLiJac_Qw1S3xw","Brandon Transmission","168 W Robertson St","Brandon","FL",33511,27.9361348,-82.2882467,4,5,1,"Transmission Repair, Automotive, Auto Repair","NA"
"20589","h9SbhQRmoQmPcZlzp3JS9w","Natures Table","400 N Tampa St, Ste 120","Tampa","FL",33602,27.9476094,-82.4594637,4,33,1,"Cafes, Restaurants, Delis","NA"
"20592","TrGZgcLYYKEdPMIk8bnCfQ","Great Expressions Dental Centers East Busch","5101 E Busch Blvd, Ste 13","Tampa","FL",33617,28.0320893,-82.3987014,2,7,1,"General Dentistry, Dentists, Periodontists, Pediatric Dentists, Health & Medical, Orthodontists, Cosmetic Dentists","NA"
"20593","5bMJAHlV14oMVFIZOibd3w","First Watch","18665 State Rd 54","Lutz","FL",33558,28.1969472518,-82.4857014601,3,11,1,"Cafes, American (Traditional), Breakfast & Brunch, Restaurants","NA"
"20594","2K5hzQUM64J9gC105P1rXA","Marco's Pizza","5918 Providence Rd","Riverview","FL",33578,27.89461,-82.3180130902,3,36,1,"Restaurants, Pizza","NA"
"20596","uId0C57ap-5dEJJyEsNu9w","1-800-DRY-ME-OUT","405 Dale Mabry Hwy, Ste 126","Tampa","FL",33609,27.94095,-82.5061312,4,5,1,"Carpet Cleaning, Home Inspectors, Home Services, Contractors, Damage Restoration, Local Services","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"20597","UcYdJARGqmGduRNKYyhIuQ","Pep Boys","6022 Gunn Hwy","Tampa","FL",33625,28.062855,-82.549433,3.5,16,1,"Auto Repair, Automotive, Tires, Oil Change Stations","NA"
"20598","W47JQOvLQV9FV_Q6j6TwRw","Kit's Well-Dressed Boutique","3006 W Swann Ave","Tampa","FL",33609,27.9373329,-82.4916726,3,6,1,"Women's Clothing, Department Stores, Fashion, Beauty & Spas, Eyelash Service, Cosmetics & Beauty Supply, Shopping","NA"
"20599","jf2k1__dVBLEjHuGApT8Xg","Legends Escape Rooms","952 W Brandon Blvd","Brandon","FL",33511,27.9378649664,-82.2974921905,4.5,21,1,"Event Planning & Services, Active Life, Escape Games, Team Building Activities","NA"
"20601","MoDEAVL_BnkfOEF_9hSUxw","Halal Food Truck Hamada Maqluba","7819 N 56th St","Tampa","FL",33617,28.0193426475,-82.3928801729,4.5,23,1,"Fast Food, Food Trucks, Food, Middle Eastern, Mediterranean, Restaurants","NA"
"20604","PTLrCyt89PsIrsqd85ttBg","MacDill Air Force Base","6801 S Dale Mabry Hwy","Tampa","FL",33621,27.8664571793,-82.5063814223,4.5,11,1,"Public Services & Government","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"20605","01v8MlUqTKdogL31I1-Naw","Replenish IV Solutions","4511 W Gandy Blvd","Tampa","FL",33611,27.8936453,-82.5217689,4.5,13,1,"Medical Spas, Beauty & Spas, Health & Medical, Weight Loss Centers, IV Hydration","NA"
"20609","hpCQiWEocCSWm0EQt0sLVw","Lenos","5226 Gunn Hwy","Tampa","FL",33624,28.0567896,-82.5320908,4.5,24,1,"Food Trucks, Food, Restaurants, Latin American, Colombian, Venezuelan","NA"
"20610","YRw8RmnSc1olsEFTf5H6Eg","The Dog House and More","106 N US Hwy 41","Ruskin","FL",33570,27.720091,-82.4346489,4.5,133,1,"Ice Cream & Frozen Yogurt, Restaurants, Barbeque, Food, Cheesesteaks, Hot Dogs, Burgers, Seafood","Monday"
"20611","2f_iPtdEPRS9fVXWPdisEQ","Sushi Hayashi","5537 Sheldon Rd, Ste Q","Tampa","FL",33615,27.9987144,-82.5824838,3.5,14,0,"Sushi Bars, Japanese, Restaurants","NA"
"20616","mS_B6-fEgGSpsPTYELgSYQ","Sonny's BBQ","10010 Adamo Drive","Tampa","FL",33619,27.9450740887,-82.336759001,2.5,85,0,"Barbeque, Caterers, Event Planning & Services, American (New), Restaurants","NA"
"20617","uGoKKkJa8nrC_46reV-ODA","Taco Bell","10611 Gibsonton Drive","Riverview","FL",33569,27.857153,-82.327649,2,25,1,"Restaurants, Tex-Mex, Tacos, Mexican, Fast Food, Breakfast & Brunch","NA"
"20618","TFkJ5wnEGRZMzYs7T1JtMg","Gene Anthony's Sandwich Shop","3743 N 15th St","Tampa","FL",33610,27.9794251,-82.4427053,4,5,1,"Sandwiches, Restaurants",NA
"20620","WxErD0awTqww4kOmmkiOQw","Krystal","2625 W Hillsborough Ave","Tampa","FL",33614,27.9965852657,-82.4868451506,3,37,1,"Fast Food, Restaurants, Burgers","Friday, Saturday"
"20621","8iW-VeKmAQeg9A6SwDjNFA","Nolan’s Handyman Services","","Tampa","FL",33612,28.0563834,-82.4427769,3.5,7,1,"Painters, Home Services, Drywall Installation & Repair, Stucco Services, Handyman","Monday"
"20622","PAWL8ArUL-I6F-iLtEp1eQ","San Remo's Pizzeria & Restaurant","6426 N US Hwy 41","Apollo Beach","FL",33572,27.7708666,-82.3922161,3.5,71,1,"Restaurants, Pizza, Italian","NA"
"20623","dQVw2a8XogunV1i2XiTEUA","TSA Checkpoint A - Tampa International Airport","4001 Bessie Coleman Blvd","Tampa","FL",33607,27.976501539,-82.5324387074,3,15,1,"Airport Terminals, Hotels & Travel, Public Services & Government, Airports",NA
"20625","3DqtL3UVVVwTjaA4n---sQ","Ankle + Foot Center of Tampa Bay","13907 N Dale Mabry Hwy, Ste 103","Tampa","FL",33618,28.0735721,-82.5061368,3.5,7,1,"Podiatrists, Health & Medical, Doctors","NA"
"20626","kqNA9GLPS0VZQP9t4C-c6w","New Identities Hair Studio - New Tampa","19038 Bruce B Downs Blvd","Tampa","FL",33647,28.1457431,-82.3549582,3.5,6,0,"Hair Salons, Hair Extensions, Makeup Artists, Hair Stylists, Beauty & Spas, Eyebrow Services","Monday"
"20628","rHJQh4gybSPZcOIzWyHI3Q","Leslie's","13823 W Hillsborough Ave","Tampa","FL",33635,28.0326689,-82.6452818,3,5,1,"Hot Tub & Pool, Shopping, Home Services, Pool & Hot Tub Service, Home & Garden","NA"
"20630","q2oBzb-SXDcmyU-rwBixJQ","Seazen Rocky Point","7616 W Courtney Campbell Cswy","Tampa","FL",33607,27.966968,-82.566245,3.5,5,1,"Apartments, Home Services, Real Estate","NA"
"20632","S9LH6i8fb0Ve6o588R76dQ","Altar'd State","2223 N Westshore Blvd","Tampa","FL",33607,27.963951973,-82.5209458172,3.5,11,1,"Women's Clothing, Fashion, Jewelry, Shopping, Home Decor, Home & Garden","NA"
"20636","1YviAnjnG9PddCaogiYnMQ","Southern Eaze Bar & Grill","18430 Livingston Ave","Lutz","FL",33559,28.1418507,-82.4308822,4,12,1,"American (Traditional), Restaurants, Bars, Barbeque, Southern, Nightlife","NA"
"20637","PndbFVbHE4730HDlghxv6g","Jim Browne Chrysler Jeep Dodge Ram of Tampa Bay","10909 N Florida Ave","Tampa","FL",33612,28.0480932707,-82.4587568136,2.5,76,1,"Automotive, Auto Parts & Supplies, Car Dealers, Auto Repair","NA"
"20638","XtZHXeekKiULPwI6mG8Jug","Boston Market","1401 W Brandon Blvd","Brandon","FL",33511,27.9371917,-82.3043895686,2.5,43,1,"Comfort Food, Restaurants, American (Traditional), Caterers, Event Planning & Services, Sandwiches, Chicken Shop","NA"
"20639","hACGIxszG50ydl3E4RDlRA","Vibez Vapor & Smoke Shop","7230 US 301","Riverview","FL",33578,27.8760725,-82.3262458,4.5,9,1,"Vape Shops, Head Shops, Tobacco Shops, Shopping","NA"
"20643","sG0pIGxfAgEeXjaCztm94g","OTL Smoke Shop & Lounge","4109 Henderson Blvd","Tampa","FL",33629,27.9281409,-82.5126907,2.5,7,0,"Head Shops, Nightlife, Shopping, Tobacco Shops, Vape Shops, Bars, Hookah Bars","NA"
"20644","KZllal_Y0okN47tKvs7Pcg","Stay Dry Roofing","4700 N Florida Ave","Tampa","FL",33603,27.988263,-82.45965,2,9,1,"Roofing, Home Services","NA"
"20647","YCmUXUd_r0L4qyp6GIiOOQ","Advanced Oral Surgery of Tampa","2922 Lithia Pinecrest Rd","Valrico","FL",33596,27.9014435,-82.2511255,5,11,1,"Oral Surgeons, Health & Medical, Dentists","NA"
"20650","dAcG8wthEtwvlAU0i3MxaA","Sansei Japan","250 Westshore Plz","Tampa","FL",33609,27.9466503629,-82.5274575502,2.5,12,1,"Japanese, Food Court, Restaurants",NA
"20651","A7U8VMqu5cKBm6PIX1nI7A","Byblos Pitas","2734 University Square Dr","Tampa","FL",33612,28.0572685,-82.4300663,3.5,36,0,"Specialty Food, Food, Restaurants, Greek, Mediterranean, Ethnic Food","NA"
"20652","o6D5Afc8lB3dcQKMQo0RWw","Do or Dye Hair Studio","9460 W Linebaugh Ave","Tampa","FL",33626,28.0434274131,-82.5908171375,4.5,21,1,"Hair Salons, Beauty & Spas, Hair Stylists","NA"
"20653","PVlDLN-XExfURwlMGYgFUA","China 1","4350 W Waters Ave, Ste 103","Tampa","FL",33614,28.0250349485,-82.5166061613,2.5,11,1,"Chinese, Restaurants",NA
"20654","vl40Oa75v42jvJsHwpCGKA","Maple Street Biscuit Company - Carrollwood","13028 N Dale Mabry Hwy","Tampa","FL",33618,28.0645147,-82.5056859,4.5,452,1,"Southern, Breakfast & Brunch, Comfort Food, Vegetarian, Restaurants","Monday"
"20655","837WdePxbT0NNEQpTHafWA","ELLA Boutique","18469 US Hwy 41 N","Lutz","FL",33549,28.141517,-82.460862,5,5,1,"Jewelry, Gift Shops, Flowers & Gifts, Shopping, Home & Garden, Home Decor","NA"
"20656","OvbjfCvimuWnnBkc5xBc5w","Tampa Improv","1600 E 8th Ave, Ste C112","Tampa","FL",33605,27.9607763369,-82.4418605105,3.5,182,1,"Nightlife, Performing Arts, Arts & Entertainment, Comedy Clubs","NA"
"20657","sKZmGLnG9r4tlpnyzbvSLQ","Ashley Furniture Warehouse","2998 Broadway Center Dr","Brandon","FL",33510,27.9722659557,-82.32228373,3,11,1,"Home & Garden, Shopping, Furniture Stores",NA
"20658","OM7St93fveFAi4y7UTVjOQ","PBWC TAMPA","202 N Howard Ave","Tampa","FL",33606,27.9460284,-82.4832077,4,14,1,"Skin Care, Waxing, Hair Removal, Beauty & Spas","NA"
"20659","1XQWvgGDqzDoEOg0_7eWKA","Six","510 Water St","Tampa","FL",33602,27.9415519453,-82.4537684841,3.5,40,1,"Cocktail Bars, Wine Bars, Sandwiches, American (New), Cafes, Venues & Event Spaces, Nightlife, Bars, Event Planning & Services, Restaurants","NA"
"20661","wYD6gkay4-I16Z1jmksHzg","Gasp! The Gasparilla Fringe Festival","120 W Gasparilla Plz","Tampa","FL",33602,27.9495219,-82.4626673,3.5,9,1,"Festivals, Arts & Entertainment",NA
"20662","Vx50oADDHFifigna_Me-mg","Wing Zone","19062 Bruce B Downs Blvd","Tampa","FL",33647,28.1443286981,-82.353552987,3,32,0,"Burgers, Chicken Wings, Fast Food, Sandwiches, Armenian, Restaurants","NA"
"20664","LNyXeVDuurpnkITbCQs-Lw","LunchboxWax - Tampa","701 S Howard Ave, Ste 101","Tampa","FL",33606,27.9349282395,-82.4846095674,5,86,1,"Eyebrow Services, Hair Removal, Waxing, Beauty & Spas","Monday"
"20665","2nLUfGQNcZ6WiJzGx1xTbQ","Austin Center Cafe","1111 N Westshore Blvd","Tampa","FL",33607,27.9540125423,-82.5228726962,4.5,16,1,"Sandwiches, Restaurants",NA
"20669","RGfMW1B7855enWvaOPPNHA","La Giraldilla Hanley Inc","8218 Hanley Rd","Tampa","FL",33634,28.023913238,-82.5625700562,3,26,1,"Restaurants, Cuban","NA"
"20673","8vQXDEfVoiCVDwJ_b_KYVQ","La Petite France","","Tampa","FL",33601,27.9401015,-82.4501944,5,7,1,"Food Trucks, Food",NA
"20675","rRCfL3Uk0YfWVMQsUbVTLg","Walgreens","1704 W Hillsborough Ave","Tampa","FL",33603,27.9954000128,-82.4768108782,2.5,7,1,"Food, Convenience Stores, Cosmetics & Beauty Supply, Shopping, Beauty & Spas, Drugstores","NA"
"20676","4R4g6nQAyCbQTCkh__CLhA","Banfield Pet Hospital","1540 N Dale Mabry Hwy","Tampa","FL",33607,27.956603,-82.5083445,2,38,1,"Veterinarians, Pets","Monday"
"20677","idOslhKl3CKloo_KhiLH2Q","CVS Pharmacy","11212 Dale Mabry Hwy","Tampa","FL",33618,28.0507175512,-82.5050317313,2.5,13,1,"Convenience Stores, Shopping, Pharmacy, Drugstores, Food, Health & Medical","NA"
"20679","_nCEswnnKc9C1z1QR3iTCw","Sam Snead's","Tampa International Airport, Airside A","Tampa","FL",33607,27.9834776,-82.5370781,2.5,47,0,"Restaurants, Nightlife, Bars, Chicken Wings, Seafood","NA"
"20682","uO0sLHH_LrYhF5l70CyXnw","My Gym","26254 Wesley Chapel Blvd","Lutz","FL",33559,28.2228891625,-82.3816716969,3.5,9,1,"Summer Camps, Gyms, Active Life, Local Services, Kids Activities, Party & Event Planning, Fitness & Instruction, Event Planning & Services, Martial Arts, Child Care & Day Care, Gymnastics","NA"
"20684","ddBItmCN9sH7fKGlGGtFzw","Harriets Flowers","226 College Ave W","Ruskin","FL",33570,27.7129398,-82.438061,5,12,1,"Flowers & Gifts, Florists, Shopping","Monday"
"20686","Cbb8vS4C7_GwhlRWYZIH6g","Walmart Supercenter","11110 Causeway Blvd","Brandon","FL",33511,27.9253624296,-82.3253603354,2,68,1,"Fashion, Electronics, Grocery, Shopping, Department Stores, Discount Store, Mobile Phones, Drugstores, Food","NA"
"20688","vKq53JMpZGATGhq-KqzOEg","Dunkin'","7210 E Hillsborough Ave","Tampa","FL",33610,27.9968045,-82.3737298,2,7,1,"Food, Coffee & Tea, Donuts","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"20691","jiWx3be6Q6KftyK9M1_mwA","Dunkin'","11302 N Dale Mabry Hwy","Tampa","FL",33618,28.0515553255,-82.5049600029,1.5,18,1,"Donuts, Food, Coffee & Tea","NA"
"20692","Vxcm0QeOhrGNc4gFxEznAg","Pacific Grill","3452 Lithia Pinecrest Rd","Valrico","FL",33596,27.8908342,-82.2411142,4,46,0,"Chinese, Restaurants, Japanese, Korean",NA
"20695","cy0N7IXe2Rh5XtYzFc821Q","Chase Bank","3414 Lithia Pinecrest Rd","Valrico","FL",33596,27.892156,-82.243094,1,5,1,"Financial Services, Banks & Credit Unions","NA"
"20697","Hxv4jl0S17izRqyliOLVEQ","Loann's Beauty Salon","8206 W Waters Ave, Ste 102","Tampa","FL",33615,28.0254938,-82.5724024,4,5,1,"Hair Salons, Beauty & Spas",NA
"20703","lASY0fJnTpNXcGKPe7sXqA","Vapor Rising","12943 N Florida Ave","Tampa","FL",33612,28.0648844,-82.4590966,5,25,1,"Vape Shops, Tobacco Shops, Shopping","Monday"
"20704","njmL9FjAekv4rEFz5mBTWg","Pizza Hut","614 W Platt St","Tampa","FL",33606,27.9413662,-82.4664015196,2,26,1,"Fast Food, Italian, Chicken Wings, Restaurants, Pizza","NA"
"20707","b1QnW6xZOxVXMeA8r0cVxg","Pizza Hut","2550 E. Fowler Ave.","Tampa","FL",33612,28.0554644361,-82.4300144,2,36,1,"Chicken Wings, Pizza, Restaurants, Fast Food, Italian","NA"
"20708","nmUeY1Dv26FU4RqA76Vxpg","Animal Clinic","901 N Parsons Ave","Brandon","FL",33510,27.9526641,-82.2855272,2.5,7,1,"Pet Sitting, Pet Services, Veterinarians, Pets","NA"
"20712","7gmgEoLpKdC2nawiBOtGjA","Brunchies Breakfast Brunch & Lunch","14366 N Dale Mabry Hwy","Tampa","FL",33618,28.0782161,-82.5081828,4,316,1,"Restaurants, Breakfast & Brunch, Event Planning & Services, Cafes, Caterers, Burgers, Sandwiches, American (Traditional)","NA"
"20713","3D0bjMq82o92hQylTEkDug","Kountry Kitchen","514 Hwy 41 N","Ruskin","FL",33570,27.714777,-82.433516,2.5,27,1,"Breakfast & Brunch, Restaurants, American (Traditional), Cafes","NA"
"20714","u6KRFjrtiwYAUawnioD3gA","Optical Outlets","883 E Bloomingdale Sq","Brandon","FL",33511,27.8913766,-82.2725238,2,28,1,"Shopping, Health & Medical, Eyewear & Opticians, Optometrists","NA"
"20717","V0mUnleVEiqKXVqdaKJThg","Select Physical Therapy","609 S Howard Ave, Ste 102","Tampa","FL",33606,27.9383369278,-82.4832487106,5,5,1,"Health & Medical, Physical Therapy","NA"
"20719","-0i2KNr7WrCsDF5m0IViJg","Estela's Mexican Restaurant","209 E Davis Blvd","Tampa","FL",33606,27.9272352,-82.4533228,2.5,47,0,"Mexican, Restaurants",NA
"20723","tuyhteHlmIOGqvpmRDZ_5w","Florida Aesthetics and Wellness","1767 S Kings Ave","Brandon","FL",33511,27.9158382818,-82.2930011723,4.5,11,1,"Weight Loss Centers, Body Contouring, Beauty & Spas, Medical Spas, Health & Medical","NA"
"20728","slO-qEE0z8-BLRTvMYW6HA","The Mediterranean Chickpea","3217 S Macdill Ave, Ste C","Tampa","FL",33629,27.9169053561,-82.4938904914,5,188,1,"Restaurants, Vegetarian, Mediterranean, Vegan","NA"
"20729","iHjg83fBct_X8Gsy54OnYw","Camden Montague Apartments","9567 Sunbelt St","Tampa","FL",33635,28.0294134828,-82.595127,4.5,15,1,"Apartments, Home Services, Real Estate","Monday"
"20730","Rji7w3HdiQ7Y1ZNn1Y4ZPw","The UPS Store","235 W Brandon Blvd","Brandon","FL",33511,27.9369766,-82.2875846,3,8,1,"Shipping Centers, Local Services, Notaries, Printing Services, Mailbox Centers","Monday"
"20732","IICp7ui12lBrrcdP9xg28g","Buffalo Wild Wings","1625 East 7th Ave","Tampa","FL",33605,27.9600867,-82.4406764,2.5,169,1,"Specialty Food, Sports Bars, Burgers, American (Traditional), Food, Bars, Nightlife, Restaurants, Meat Shops, Chicken Wings","Monday"
"20733","kghY8RQ_bockqKpSPUFiSw","SATA Froyo","4581 Gunn Hwy","Tampa","FL",33624,28.0497808,-82.5198026,4.5,39,0,"Food, Ice Cream & Frozen Yogurt","NA"
"20737","McgDBNVbS6oCzoHahTtcCg","Carl's Van Rentals","1110 N Westshore Blvd","Tampa","FL",33607,27.9531699,-82.5245353,3.5,7,1,"Truck Rental, Hotels & Travel, Car Rental, Transportation, Airport Shuttles, Automotive","NA"
